通用源,#genre#  
睛彩竞技,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226566/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ELNKCwls2CgCuSsq57Mh8ug%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
茶频道,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226548/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ec1XXmbKOEhI6pFYCxtVG9A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOD3hCDGl7mDB_HDsnRfhB2%2CEND
超级体育,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eg-EQHTrpbCOxNSgnFRbr4w%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMNhcQPODGVtsSVKlB7CbAh%2CEND
超级体育,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226348/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETVADpDcwLMjKKWF--XtEOg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
超级体育,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226348/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETVADpDcwLMjKKWF--XtEOg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
超级电影,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226994/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EOKgJ-MarN4M0aStGnXjR0A%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
超级电影,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPRR4mbRWhkCFuUCVm9THg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM4kysjLk_woYMRnu35KtBV%2CEND
超级综艺,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ejm-KqHfTZezbm9C-325YiA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNnfpAUC20DSCXUyGpDggnK%2CEND
超级综艺,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226975/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EYioXJd79dXZ_L0XAyn5Oqg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
超级综艺,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226975/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EYioXJd79dXZ_L0XAyn5Oqg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
超级综艺,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226975/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EYioXJd79dXZ_L0XAyn5Oqg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
超级综艺,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226975/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EYioXJd79dXZ_L0XAyn5Oqg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
金牌综艺,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227004/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkcfszuSJNo6WZ8h7xrIswA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWi_zfgUXV5YnB6haFF-C2%2CEND
金牌综艺,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227004/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkcfszuSJNo6WZ8h7xrIswA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
优购物,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226344/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eox74V0m2rGUsyoy5A8iEcw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
优购物,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E4qx6LIAaTCBQ7eh1B37enQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
风尚购物,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226345/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E-GNr_ncTz5EPhq3qvFvk0Q%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
#720x576
CCTV-1 综合,rtsp://115.85.205.19/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://115.85.232.19/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://116.176.26.18/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://116.176.26.19/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://124.152.124.50/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://180.95.143.19/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://221.7.61.147/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://60.13.23.179/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://60.13.27.115/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-1 综合,rtsp://60.13.39.18/PLTV/88888910/224/3221225495/10000100000000060000000000107275_0.smil
CCTV-2 财经,rtsp://60.13.39.18/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://115.85.205.19/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://115.85.232.19/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://116.176.26.18/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://116.176.26.19/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://124.152.124.50/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://180.95.143.19/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://221.7.61.147/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://60.13.23.179/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-2 财经,rtsp://60.13.27.115/PLTV/88888910/224/3221225496/10000100000000060000000000107276_0.smil
CCTV-4 中文国际,rtsp://115.85.205.19/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://115.85.232.19/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://116.176.26.18/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://116.176.26.19/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://124.152.124.50/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://180.95.143.19/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://221.7.61.147/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://60.13.23.179/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://60.13.27.115/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-4 中文国际,rtsp://60.13.39.18/PLTV/88888910/224/3221225497/10000100000000060000000000107277_0.smil
CCTV-7 国防军事,rtsp://60.13.39.18/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://115.85.205.19/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://115.85.232.19/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://116.176.26.18/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://116.176.26.19/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://124.152.124.50/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://180.95.143.19/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://221.7.61.147/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://60.13.23.179/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-7 国防军事,rtsp://60.13.27.115/PLTV/88888910/224/3221225498/10000100000000060000000000107278_0.smil
CCTV-9 纪录,rtsp://60.13.39.18/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-9 纪录,rtsp://115.85.205.19/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-9 纪录,rtsp://115.85.232.19/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-9 纪录,rtsp://116.176.26.18/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-9 纪录,rtsp://116.176.26.19/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-9 纪录,rtsp://124.152.124.50/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-9 纪录,rtsp://221.7.61.147/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-9 纪录,rtsp://60.13.23.179/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-9 纪录,rtsp://60.13.27.115/PLTV/88888910/224/3221225499/10000100000000060000000000107279_0.smil
CCTV-10 科教,rtsp://115.85.205.19/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-10 科教,rtsp://115.85.232.19/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-10 科教,rtsp://116.176.26.18/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-10 科教,rtsp://116.176.26.19/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-10 科教,rtsp://124.152.124.50/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-10 科教,rtsp://221.7.61.147/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-10 科教,rtsp://60.13.23.179/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-10 科教,rtsp://60.13.27.115/PLTV/88888910/224/3221225500/10000100000000060000000000107280_0.smil
CCTV-11 戏曲,rtsp://115.85.205.19/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://115.85.232.19/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://116.176.26.18/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://116.176.26.19/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://124.152.124.50/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://180.95.143.19/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://221.7.61.147/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://60.13.23.179/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://60.13.27.115/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-11 戏曲,rtsp://60.13.39.18/PLTV/88888910/224/3221225501/10000100000000060000000000107281_0.smil
CCTV-12 社会与法,rtsp://115.85.205.19/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-12 社会与法,rtsp://115.85.232.19/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-12 社会与法,rtsp://116.176.26.18/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-12 社会与法,rtsp://116.176.26.19/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-12 社会与法,rtsp://124.152.124.50/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-12 社会与法,rtsp://221.7.61.147/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-12 社会与法,rtsp://60.13.23.179/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-12 社会与法,rtsp://60.13.27.115/PLTV/88888910/224/3221225502/10000100000000060000000000107282_0.smil
CCTV-13 新闻,rtsp://115.85.205.19/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-13 新闻,rtsp://115.85.232.19/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-13 新闻,rtsp://116.176.26.18/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-13 新闻,rtsp://116.176.26.19/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-13 新闻,rtsp://124.152.124.50/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-13 新闻,rtsp://221.7.61.147/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-13 新闻,rtsp://60.13.23.179/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-13 新闻,rtsp://60.13.27.115/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-13 新闻,rtsp://60.13.39.18/PLTV/88888910/224/3221225503/10000100000000060000000000107283_0.smil
CCTV-14 少儿,rtsp://115.85.205.19/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-14 少儿,rtsp://115.85.232.19/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-14 少儿,rtsp://116.176.26.18/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-14 少儿,rtsp://116.176.26.19/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-14 少儿,rtsp://124.152.124.50/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-14 少儿,rtsp://221.7.61.147/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-14 少儿,rtsp://60.13.23.179/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-14 少儿,rtsp://60.13.27.115/PLTV/88888910/224/3221225504/10000100000000060000000000107284_0.smil
CCTV-15 音乐,rtsp://115.85.205.19/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
CCTV-15 音乐,rtsp://115.85.232.19/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
CCTV-15 音乐,rtsp://116.176.26.18/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
CCTV-15 音乐,rtsp://116.176.26.19/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
CCTV-15 音乐,rtsp://124.152.124.50/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
CCTV-15 音乐,rtsp://221.7.61.147/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
CCTV-15 音乐,rtsp://60.13.23.179/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
CCTV-15 音乐,rtsp://60.13.27.115/PLTV/88888910/224/3221225505/10000100000000060000000000107285_0.smil
CETV1,rtsp://115.85.205.19/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV1,rtsp://115.85.232.19/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV1,rtsp://116.176.26.18/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV1,rtsp://116.176.26.19/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV1,rtsp://124.152.124.50/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV1,rtsp://180.95.143.19/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV1,rtsp://221.7.61.147/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV1,rtsp://60.13.23.179/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV1,rtsp://60.13.27.115/PLTV/88888910/224/3221225566/10000100000000060000000000107346_0.smil
CETV4,rtsp://115.85.205.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://115.85.232.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://116.176.26.18/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://116.176.26.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://124.152.124.50/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://180.95.143.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://221.7.61.147/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://60.13.23.179/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://60.13.27.115/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://60.13.39.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CETV4,rtsp://60.13.39.19/PLTV/88888910/224/3221225594/10000100000000060000000000270887_0.smil
CGTN,rtsp://60.13.39.19/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://115.85.205.19/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://115.85.232.19/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://116.176.26.18/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://116.176.26.19/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://124.152.124.50/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://180.95.143.19/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://221.7.61.147/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://60.13.23.179/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
CGTN,rtsp://60.13.27.115/PLTV/88888910/224/3221225506/10000100000000060000000000107286_0.smil
东南卫视,rtsp://115.85.205.19/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://115.85.232.19/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://116.176.26.18/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://116.176.26.19/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://124.152.124.50/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://180.95.143.19/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://221.7.61.147/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://60.13.23.179/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://60.13.27.115/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东南卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
东方卫视,rtsp://115.85.205.19/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
东方卫视,rtsp://115.85.232.19/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
东方卫视,rtsp://116.176.26.18/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
东方卫视,rtsp://124.152.124.50/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
东方卫视,rtsp://180.95.143.19/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
东方卫视,rtsp://221.7.61.147/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
东方卫视,rtsp://60.13.23.179/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
东方卫视,rtsp://60.13.27.115/PLTV/88888910/224/3221225533/10000100000000060000000000107313_0.smil
云南卫视,rtsp://115.85.205.19/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
云南卫视,rtsp://115.85.232.19/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
云南卫视,rtsp://116.176.26.18/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
云南卫视,rtsp://124.152.124.50/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
云南卫视,rtsp://180.95.143.19/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
云南卫视,rtsp://221.7.61.147/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
云南卫视,rtsp://60.13.23.179/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
云南卫视,rtsp://60.13.27.115/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
内蒙古卫视,rtsp://115.85.205.19/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://115.85.232.19/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://116.176.26.18/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://116.176.26.19/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://124.152.124.50/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://180.95.143.19/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://221.7.61.147/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://60.13.23.179/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://60.13.27.115/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://60.13.39.19/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
北京卫视,rtsp://115.85.205.19/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
北京卫视,rtsp://115.85.232.19/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
北京卫视,rtsp://116.176.26.18/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
北京卫视,rtsp://124.152.124.50/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
北京卫视,rtsp://180.95.143.19/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
北京卫视,rtsp://221.7.61.147/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
北京卫视,rtsp://60.13.23.179/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
北京卫视,rtsp://60.13.27.115/PLTV/88888910/224/3221225557/10000100000000060000000000107337_0.smil
BRTV卡酷少儿,rtsp://115.85.205.19/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://115.85.232.19/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://116.176.26.18/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://116.176.26.19/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://124.152.124.50/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://180.95.143.19/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://221.7.61.147/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://60.13.23.179/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://60.13.27.115/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil
BRTV卡酷少儿,rtsp://60.13.39.18/PLTV/88888910/224/3221225565/10000100000000060000000000107345_0.smil

东南卫视,rtsp://60.13.39.19/PLTV/88888910/224/3221225550/10000100000000060000000000107330_0.smil
云南卫视,rtsp://60.13.39.19/PLTV/88888910/224/3221225554/10000100000000060000000000107334_0.smil
内蒙古卫视,rtsp://60.13.39.18/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
内蒙古卫视,rtsp://60.13.39.19/PLTV/88888910/224/3221225561/10000100000000060000000000107341_0.smil
